client,site,user,asset_id,Title,device_class,netbios_name,manufacturer,model,service_tag_serial_number,type,asset_id,asset_status,lan_ip,local_admin_username,local_admin_password,local_username,local_password,teamviewer_id,teamviewer_password,ex05_licence,ex05_recovery_key,vpn_server,vpn_domain,bios_password,patch_setting_1,patch_setting_2,patch_setting_3,patch_setting_4,av_installed,AV_Profile_Desktops,patch_installed,3rd_Party_Patching,patch_profile_desktops,msp_backup_schedule,local_speed_vault_unc,days,cpu,storage,ram,os_version,purchase_order_no,purchase_date,warranty_description,warranty_reference,purchase_price,purchase_supplier,warranty_expiry,warrranty_registration,wan_ip,local_speed_vault,guru_backup_schedule,guru_backup_manager,guru_patch_manager,guru_security_manager,guru_remote,agent_type,guru_agent,net_extender_domain,net_extender_vpn_url,cgss_expiry,cgss_subscription,username,admin_url,tpm_chip,_wp_old_slug,archiving,file_and_folder,system_state,exchange,ms_sql,netork_shares,date_purchased,hyper_v,vmware,vdr_select,serial_no,serial_number,asset_date_purchased,password,ex05_license,notes,nmc_agent,av_quick_scan,backup_scores,os_installation,mac_address,screen_saver_password,asset_domain,account_type,encryption_delopyed,ex05_pin,boot_Sectory_lock_password_exo5,server_type,filewault_recovery_key,nmc_license_type,pro_license,el_3rd_party_patching,av_full_scan,ex05_recovery_pin,patch_profile_desktop,ssh_username,whm_admin,ssh_port,ssh_password,av_profile_laptop,patch_profile_laptop,server_purpose,in_a_cluser,ns1,ns2,ns3,ns4,host_name,backup_source,unique_id,_wp_page_template,in_a_cluster,av_profile_laptops,patch_profile_Laptops,filevault_recovery_key
1352,1389,1968,2661,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS119,,,,,,Live,,,,sjones,Dunkirk8,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-67,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,303,default,,,,
1352,1389,1969,2662,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS120,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-68,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,304,default,,,,
1352,1389,1971,2663,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS25,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-69,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,305,default,,,,
1352,1389,1972,2664,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS26,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-70,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,306,default,,,,
1352,1389,1973,2665,"laptop-windows for 1352 with Asset ID:",laptop-windows,TMS28,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-35,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,307,default,,,,
1352,1389,1974,2666,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS29,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-71,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,308,default,,,,
1352,1389,1986,2667,"server for 1352 with Asset ID:",server,TMS2K12-DC01,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-45,,,,,,,,,,,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,309,default,,,,
1352,1389,1986,2668,"server for 1352 with Asset ID:",server,TMS2K12-FS01,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-46,,,,,,,,,,,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,310,default,,,,
1352,1389,1986,2669,"server for 1352 with Asset ID:",server,TMS2K12-HOST01,,,,,,Live,,,yes,,,465666092,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-47,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,311,default,,,,
1352,1389,1976,2670,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS32,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-72,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,312,default,,,,
1352,1389,1985,2671,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS33,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-73,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,313,default,,,,
1352,1389,1978,2672,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS34,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-74,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,314,default,,,,
1352,1389,1979,2673,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS35,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-75,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,315,default,,,,
1352,1389,1986,2674,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMSWIN10-001,,,,,,Live,,ssadmin,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-76,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,default,,,,
1352,1389,1977,2675,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS36,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-77,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,317,default,,,,
1352,1389,1981,2676,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS37,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-78,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,318,default,,,,
1352,1389,1986,2677,"printer for 1352 with Asset ID:",printer,UKMAILU-5OOK166,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,default,,,,
1352,1389,1986,2678,"printer for 1352 with Asset ID:",printer,UKMAILU-JJE6OUA,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,default,,,,
1352,1389,1986,2679,"storage for 1352 with Asset ID:",storage,,QNAP,,,,,Live,192.168.1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,https://portal.weareselect.uk/21,,,,,,,,,,,,,,,,,,,,,,,,,storage-with-asset-id-6,,,,,,,,,,,,,,,,https://portal.weareselect.uk/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,default,,,,
1352,1389,1986,2680,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS44,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-79,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,default,,,,
1352,1389,1986,2681,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS58,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-80,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,323,default,,,,
1352,1389,1986,2682,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMSWIN10-002,,,HDMYQ4J,,,Live,N/A,sslocal,@tms01#l,,,390083955,@tms01#t,,N/A,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Essentials,,,,,,,,,workstation-windows-with-asset-id-81,,,,,,,,,,,,,,,,,Y,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,324,default,,,,
1352,1389,1986,2683,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMSWIN10-003,,,HDBZR4J,,,Live,N/A,sslocal,@Jester01#lt,,,399852084,Jester01,,N/A,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Pro,,,,,,,,,workstation-windows-with-asset-id-82,,,,,,,,,,,,,,,,,Y,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,325,default,,,,
1352,1389,1986,2684,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMSWIN10-004,,,F866Z4J,,,Live,N/A,sslocal,@tms01#l,,,400886810,@tms01#t,,N/A,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Pro,,,,,,,,,workstation-windows-with-asset-id-83,,,,,,,,,,,,,,,,,Y,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,326,default,,,,
1352,1389,1986,2685,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMSWIN10-005,,,8466Z4J,,,Live,N/A,sslocal,@tms01#l,,,402120674,@tms01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Pro,,,,,,,,,workstation-windows-with-asset-id-84,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,327,default,,,,
1352,1389,1986,2686,"access-point for 1352 with Asset ID:",access-point,,,,,,,Live,,,,,Zebra5971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-13,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,328,default,,,,
1352,1389,1986,2687,"printer for 1352 with Asset ID:",printer,,,,,,,,192.168.0.175,,,7654321,7654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-27,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,329,default,,,,
1352,1389,1986,2688,"router for 1352 with Asset ID:",router,,,,,,,,192.168.15.1,,,admin,@Jester01#r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-6,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,330,default,,,,
1352,1389,1986,2689,"printer for 1352 with Asset ID:",printer,,,,,,,,195.168.1.174,,,,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-28,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,331,default,,,,
1352,1389,1986,2690,"router for 1352 with Asset ID:",router,,,,,,,,,,,admin,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-7,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,332,default,,,,
1352,1389,1986,2691,"router for 1352 with Asset ID:",router,,,,,,,,,,,TRIMAC,b4689a53ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-8,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,333,default,,,,
1352,1389,1986,2692,"router for 1352 with Asset ID:",router,,,,,,,,192.168.1.254,,,admin,A6HJF9J7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-9,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,334,default,,,,
1348,1385,1929,2693,"laptop-windows for 1348 with Asset ID:",laptop-windows,REDWIN10-001,HP,"250 G6","1WY59EA#ABU / CND74775KP",,,Live,,sslocal,@Red01#l,"Veritza Weise",Crunchie5372,622713458,@Red01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,2,laptop-windows-with-asset-id-388,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,335,default,,,,
1348,1385,1928,2694,"laptop-windows for 1348 with Asset ID:",laptop-windows,REDWIN10-002,HP,"250 G6","1WY59EA#ABU / CND74774SD",,,Live,,sslocal,@Red01#l,"David Airs",Yorkie8294,625267785,@Red01#t,,C10E7B3E-7082-4998-BCC0-C9BB416C49DE,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,2,laptop-windows-with-asset-id-389,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,336,default,,,,
1348,1385,1930,2695,"laptop-windows for 1348 with Asset ID:",laptop-windows,REDWIN10-003,Dell,"Inspiron 13-5378",1BMLLJ2,,,Live,,,,Thoma,421303,,,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-390,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,337,default,,,,
1348,1385,1931,2696,"laptop-windows for 1348 with Asset ID:",laptop-windows,REDWIN10-004,Dell,"Inspiron 13-5378","251HSJ2 / 4658405294",,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-36,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,338,default,,,,
1352,1389,1986,2697,"access-point for 1352 with Asset ID:",access-point,,,,,,,Live,192.168.0.50,,,,Sugu5152*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-14,,,,,,,,,,,,,,,,,N,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,339,default,,,,
1352,1389,1986,2698,"access-point for 1352 with Asset ID:",access-point,,,,,,,Live,192.168.0.51,,,,Sugu5153*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-15,,,,,,,,,,,,,,,,,N,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,340,default,,,,
1353,1390,1987,2699,"workstation-windows for 1353 with Asset ID:",workstation-windows,TRIMAC03,,,,,,Live,192.168.1.6,,,"Jo Dance",Sun4shine,511679896,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-85,,,,,,,,,,,,,,,,,Y,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,341,default,,,,
1327,1365,,2700,"laptop-mac for 1327 with Asset ID:",laptop-mac,AnnaRigby.local,Apple,"iMac17,1",C02SN12DGG7J,,,,192.168.40.224,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-3,,,,,,,,,,,,,,,,,,,,"Apr 27, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,default,,,,
1327,1365,,2701,"workstation-mac for 1327 with Asset ID:",workstation-mac,Claires-Mac-mini.local,Apple,,,,,,192.168.40.177,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.1 - 32-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-4,,,,,,,,,,,,,,,,,,,,"Jul 04, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,default,,,,
1327,1365,,2702,"laptop-mac for 1327 with Asset ID:",laptop-mac,Campfires-Air,Apple,"MacBookAir7,2",C02P9HWSG941,,,,192.168.40.52,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-4,,,,,,,,,,,,,,,,,,,,"Jul 05, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,default,,,,
1327,1365,,2703,"laptop-mac for 1327 with Asset ID:",laptop-mac,Pauls-MacBook-Air-3.local,Apple,"MacBookAir7,2",C1MSRLYAH3QD,,,,192.168.40.209,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-5,,,,,,,,,,,,,,,,,,,,"Apr 23, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,default,,,,
1327,1365,,2704,"workstation-mac for 1327 with Asset ID:",workstation-mac,Jesss-iMac.local,Apple,"iMac17,1",DGKRQ04CGG7J,,,,192.168.40.121,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-5,,,,,,,,,,,,,,,,,,,,"Jun 18, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,default,,,,
1327,1365,,2705,"workstation-mac for 1327 with Asset ID:",workstation-mac,Pauls-iMac.local,Apple,"iMac17,1",C02SW2LYGG7J,,,,192.168.40.150,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-6,,,,,,,,,,,,,,,,,,,,"Apr 04, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,default,,,,
1327,1365,,2706,"workstation-mac for 1327 with Asset ID:",workstation-mac,Pauls-Mini-4,Apple,"Macmini7,1",C07SY3TWG1HW,,,,192.168.40.205,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-8,,,,,,,,,,,,,,,,,,,,"Apr 11, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,default,,,,
1327,1365,,2707,"workstation-mac for 1327 with Asset ID:",workstation-mac,Keiths-iMac.local,Apple,"iMac18,3",C02V20TKJ1GG,,,,192.168.40.70,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-9,,,,,,,,,,,,,,,,,,,,"Jun 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,default,,,,
1327,1365,,2708,"laptop-mac for 1327 with Asset ID:",laptop-mac,Pauls-MBP,Apple,"MacBookPro12,1",C02S1881FVH5,,,,192.168.40.231,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-6,,,,,,,,,,,,,,,,,,,,"Jun 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,default,,,,
1327,1365,,2709,"laptop-mac for 1327 with Asset ID:",laptop-mac,Alisons-MacBook-Air.local,Apple,"MacBookAir7,2",FVFTN48BJ1WK,,,,192.168.40.169,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-7,,,,,,,,,,,,,,,,,,,,"Jun 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,default,,,,
1327,1365,,2710,"laptop-mac for 1327 with Asset ID:",laptop-mac,Campfires-MacBook-Pro.local,Apple,"MacBookPro12,1",C02QG2Q9FVH5,,,,192.168.40.183,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-8,,,,,,,,,,,,,,,,,,,,"Jun 26, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,default,,,,
1327,1365,,2711,"workstation-mac for 1327 with Asset ID:",workstation-mac,Pauls-Mac-mini.local,Apple,"Macmini7,1",C07V52T1G1HW,,,,192.168.40.99,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-10,,,,,,,,,,,,,,,,,,,,"Jun 08, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,default,,,,
1327,1365,,2712,"laptop-mac for 1327 with Asset ID:",laptop-mac,Pauls-MacBook-Air.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,default,,,,
1327,1365,,2713,"for 1327 with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,default,,,,
1327,1365,,2714,"workstation-mac for 1327 with Asset ID:",workstation-mac,Campfires-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,default,,,,
1327,1365,1839,2715,"for 1327 with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,default,,,,
1327,1365,,2716,"workstation-mac for 1327 with Asset ID:",workstation-mac,Campfires-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,default,,,,
1327,1365,,2717,"for 1327 with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,default,,,,
1327,1365,,2718,"laptop-mac for 1327 with Asset ID:",laptop-mac,Sians-Campfire-Mac.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,default,,,,
1327,1365,,2719,"for 1327 with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,default,,,,
1327,1365,,2720,"laptop-mac for 1327 with Asset ID:",laptop-mac,Pauls-MacBook-Air-4.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,default,,,,
1327,1365,,2721,"laptop-mac for 1327 with Asset ID:",laptop-mac,Jos-MacBook-Air.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,default,,,,
1327,1365,,2722,"workstation-mac for 1327 with Asset ID:",workstation-mac,Pauls-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,default,,,,
1327,1365,,2723,"laptop-mac for 1327 with Asset ID:",laptop-mac,Pauls-MacBook-Air-4.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,default,,,,
1327,1365,,2724,"laptop-mac for 1327 with Asset ID:",laptop-mac,Pauls-MacBook-Air-6.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,default,,,,
