client,site,user,ID,device_class,Title,netbios_name,manufacturer,model,service_tag_serial_number,tpm_chip,lan_ip,admin_url,username,teamviewer_id,ex05_licence,ex05_recovery_key,cgss_subscription,cgss_expiry,net_extender_vpn_url,net_extender_domain,wan_ip,guru_agent,agent_type,guru_remote,guru_security_manager,guru_patch_manager,patch_setting_1,patch_setting_2,patch_setting_3,patch_setting_4,guru_backup_manager,msp_backup_schedule,local_speed_vault,local_speed_vault_unc,days,archiving,file_and_folder,system_state,exchange,asset_status,ms_sql,network_shares,date_purchased,hyper_v,vmware,vdr_select,asset_id,_wp_page_template,serial_no,serial_number,cpu,storage,ram,asset_date_purchased,local_admin_password,os_version,password,ex05_license,tpn_chip,local_password,notes,nmc_agent,av_quick_scan,backup_scores,os_installation,vpn_domain,vpn_server,mac_address,teamviewer_password,warranty_expiry_date,purchase_order_no,local_username,bios_password,screen_saver_password,asset_domain,account_type,encryption_deployed,ex05_pin,boot_sector_lock_password_exo5,local_admin_username,purchase_price,purchase_supplier,server_type,filevault_recovery_key,nmc_license_type,pro_license,3rd_Party_Patching,patch_installed,3rd_Party_Profile,av_installed,AV_Profile_Desktops,av_full_scan,ex05_recovery_pin,patch_profile_desktops,ssh_username,whm_admin,ssh_port,ssh_password,purchase_date,av_profile_laptops,patch_profile_Laptops,server_purpose,in_a_cluster,ns1,ns3,ns2,ns4,host_name,backup_source,warranty_description,warranty_expiry
1327,1365,,2708,laptop-mac,"laptop-mac with Asset ID:",Pauls-MBP,Apple,"MacBookPro12,1",C02S1881FVH5,,192.168.40.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,"Jun 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2709,laptop-mac,"laptop-mac with Asset ID:",Alisons-MacBook-Air.local,Apple,"MacBookAir7,2",FVFTN48BJ1WK,,192.168.40.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,"Jun 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2710,laptop-mac,"laptop-mac with Asset ID:",Campfires-MacBook-Pro.local,Apple,"MacBookPro12,1",C02QG2Q9FVH5,,192.168.40.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,"Jun 26, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2711,workstation-mac,"workstation-mac with Asset ID:",Pauls-Mac-mini.local,Apple,"Macmini7,1",C07V52T1G1HW,,192.168.40.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,"Jun 08, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2712,laptop-mac,"laptop-mac with Asset ID:",Pauls-MacBook-Air.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2713,,"with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2714,workstation-mac,"workstation-mac with Asset ID:",Campfires-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2715,,"with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2716,workstation-mac,"workstation-mac with Asset ID:",Campfires-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2717,,"with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2718,laptop-mac,"laptop-mac with Asset ID:",Sians-Campfire-Mac.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2719,,"with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2720,laptop-mac,"laptop-mac with Asset ID:",Pauls-MacBook-Air-4.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2721,laptop-mac,"laptop-mac with Asset ID:",Jos-MacBook-Air.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2722,workstation-mac,"workstation-mac with Asset ID:",Pauls-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2723,laptop-mac,"laptop-mac with Asset ID:",Pauls-MacBook-Air-4.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2724,laptop-mac,"laptop-mac with Asset ID:",Pauls-MacBook-Air-6.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1825,2725,workstation-windows,"workstation-windows with Asset ID:",CMPWIN10-002,Dell,"Vostro 3559",FBQRFC2,,,,,135143640,,,,,,,,,Proffessional,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,"Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz","	931.51 GB",8192,,Jester01,"Windows 10 Pro",,,,"Areo6784*
 Crunchie9102*",,Y,,,"Jun 11, 2018",,,,@Jester01,,,"Liz.Hanks
 Campfire",,,Local,"Local Device Account",,,,ssadmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1825,2726,laptop-windows,"laptop-windows with Asset ID:",CMPWIN10-001,Dell,"Precision Tower 3420",388W1H2,,,,,183799477,,,,,,,,,Proffessional,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,16384,,Jester01,"Windows 10 Pro",,,,,,Y,,,,,,,Jester01,,,Angel,,,Local,"Local Device Account",,,,ssadmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2727,storage,"storage with Asset ID:",,Synology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,@Jester01#ca,,,,,,,,,,,,admin,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2728,access-point,"access-point with Asset ID:","AP1 - Creative",Openmesh,,,,192.168.1.135,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,"Burnburn
 Reboot2014",,N/A,,,,,,,,,,"SSID = Campfire Guest
 SSID = Campfire Secure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2729,access-point,"access-point with Asset ID:","AP2 - Client Services",Openmesh,,,,192.168.1.141,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2730,printer,"printer with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2731,printer,"printer with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2732,printer,"printer with Asset ID:",,,,,,192.168.1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,admin,,,,,,,,,,,,Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2733,switch,"switch with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2734,firewall,"firewall with Asset ID:",18B1695CE86C,Dell,Sonicwall,,,,,,,,,Yes,#########,,,213.120.217.82,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@Jester01#a,,,,,,,No,,,,,,,,,,,,,,,,,,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2735,storage,"storage with Asset ID: 258",,Synology,,,,http://192.168.40.4:5000/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,@Jester01#a,,,,,,,,,,,,admin,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1839,2736,storage,"storage with Asset ID: 259",,Synology,,,,192.168.66.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,@Jester01#a,,,,,,,,,,,,admin,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1383,,3060,printer,"printer for 1346 with asset ID: NA",NA,Brother,MFC-L8650CDW,NA,,172.16.55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,NA,,,,,,,,poseidon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1383,3297,3299,laptop-mac,"laptop-mac for 1346 with asset ID: N/A","Laura MacBook pro","Apple Computer, Inc.","MacBookPro8,1",C02H5095DV16,,,,,"497 004 233",,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,"2.4ghz i5 ","500GB Sata",8GB,,poseidon,"Yosemite 10.10.5",,,,U33ell~~,,,,,,,,,,,,,,,,,,,,oomph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1385,3301,3303,laptop-windows,"laptop-windows for 1348 with asset ID: N/A",N/A,Dell,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,,,,,,Oscardog1,,,,,,,,,,,,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1383,1913,3305,workstation-mac,"workstation-windows for 1346 with asset ID: na","Nikki - Imac","Apple Computer inc","iMac9,1 (Early 2009)",W8903C650TF,,172.16.55.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,na,,,,"Intel Core 2 Duo",,"8GB DDR 3",,,"Yosemite 10.11.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,3309,server,"server for 34 with asset ID: n/a",pluto.weareselect.uk,None,None,None,,,,,,,,,,,,212.48.71.168,,,,,,,,,,,,,,,,,,,Active,,,,,,,n/a,,,,,,,,,"CLOUDLINUX 7.5 kvm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root,https://pluto.weareselect.uk:2087/,22,ymEX:m=wee9TY&,,,,,,,,,,,,,
1359,1363,1926,3311,laptop-windows,"laptop-windows for 1359 with asset ID: 0409",READWIN10-014,HP,"G6 250",CND8155CK1,2.0,N/A,,,No,No,No,,,,,N/A,,,,,,10AM,11PM,12PM,3PM,,No,,No,No,,,,,Active,,,,,,,0409,,,1WY59EA,"i5-7200U 2.5GHz","256 GB",8GB,,@Read01#l,"Windows 10 Pro",,,,Fudge9184,,,,,,,,,No,,200718AWR4G,Vicky,B00k26!,,,,,No,,sslocal,"£543.00 ex VAT","Aspen Solutions",,,,,Yes,Yes,,Yes,,,,,,,,,20/07/2018,"All Clients Laptops with Firewall","Readathon Patch",,,,,,,,,,
34,1247,1964,3315,server,"server for 34 with asset ID: n/a",krypton.weareselect.uk,VPS,VPS,NA,,46.32.255.168,,,,,,,,,,46.32.255.168,,,,,,,,,,,,,,,,,,,Active,,,,,,,n/a,,,,,,,,,"CLOUDLINUX 7.5 kvm",,,,,,,,,,,,,,,,,,,,,,,,,,,Virtual,,,,,,,,,,,,root,https://krypton.weareselect.uk:2087/,22,6cCGbq3dnfHd,,,,Web,Yes,ns1.weareselect.uk,ns2.weareselect.uk,ns2.weareselect.uk,ns4.weareselect.uk,krypton.weareselect.uk,,,
34,1247,1961,3861,workstation-windows,"workstation-windows for 34 with asset ID: 0209",WASWIN10-001,"Hewlett Packard","HP Pro 3500 Series",CZC242D3W1,,N/A,,,N/A,N/A,N/A,,,,,N/A,,,,,,"10 AM","11 AM","12 PM","1 PM",,N/A,,N/A,N/A,,,,,Active,,,,,,,0209,,,CZC242D3W1,"Intel Pentium CPU G645 @ 2.90GHz	","256GB SSD","4GB DDR3",,@Was01#l,"Windows 10 Pro",,,,,,,,,,N/A,N/A,,N/A,,N/A,,,,,,,,,ssadmin,N/A,N/A,,,,,Yes,Yes,,Yes,Yes,,,Yes,,,,,N/A,,,,,,,,,,,,
1351,1388,1954,3885,workstation-windows,"workstation-windows for 1351 with asset ID: 0262",STSWIN10-002,Dell,"OptiPlex 5040",5PZHRH2,,N/A,,,N/A,N/A,N/A,,,,,N/A,,,,,,"12 AM","1 AM","2 AM","3 AM",,,,No,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday",,,,,Active,,,,,,,0262,,,N/A,"Intel Core i5-6500 CPU @ 3.20GHz","128GB SSD","4GB DDR4",,@Jester01#l,"Windows 10 Pro",,,,Christina0936,,,,,,N/A,N/A,,N/A,,N/A,Lee,N/A,,,,,,,sslocal,N/A,"Aspen Solutions",,,,Pro,Yes,Yes,,Yes,Yes,,,Yes,,,,,N/A,,,,,,,,,,"a:1:{i:0;s:12:""system_state"";}",,
1331,1369,1806,3893,laptop-mac,"laptop-mac for 1331 with asset ID: N/A","Nathans MacBook",Apple,"MacBook Pro 2018",N/A,,N/A,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,C02X36RSJHD3,"Intel Core i7 @ 2.7 GHz","512GB SSD","16GB DDR4",,@Adi01#l,"macOS High Sierra",,,,,,,,,,,,,,,,,Adroit1932,,,,,,,sslocal,,,,W53Q-EAFA-XPXY-UOG2-NHRU-YNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1363,3913,3915,workstation-windows,"workstation-windows for 1359 with asset ID: 0220",READWIN10-015,HP,"Pro 3500 series",N/A,,N/A,,,N/A,N/A,N/A,,,,,N/A,,,,,,"10 AM","11 AM","12 PM","3 PM",,N/A,,N/A,N/A,,,,,Active,,,,,,,0220,,,,"Intel Pentium G645 @ 2.90GHz	","467GB HDD","4GB DDR3",,@Read01#l,"Windows 10 Pro",,,,Reading26!,,,,,,N/A,N/A,,N/A,,"Old DMS machine, re-purposed ",ReadforGood,No,,,,,,,sslocal,N/A,N/A,,,,,No,Yes,,Yes,Yes,,,Yes,,,,,N/A,,,,,,,,,,,,
1351,1388,1954,3923,laptop-windows,"laptop-windows for 1351 with asset ID: 0411",OPEXWIN10-001,Dell,"Latitude 5490",9C0T0N2,2.0,N/A,,,No,No,639133-121330-009339-421113-596475-136851-415514-176418,,,,,N/A,,,,,,"12 AM","1 AM","2 AM","3 AM",,No,,No,No,,,,,Active,,,,,,,0411,,,,"Intel Core i5-8250U CPU @ 1.60GHz","238.47 GB M.2 Drive","8 GB DDR4",,@Opex01#l,"Windows 10 Pro",,,,Christina0936,,,,,,,,,No,,01082018ETOP,"Lee Hallett",No,,,,,No,,sslocal,"699 Ex Vat","Aspen Solutions",,,,Pro,No,Yes,,Yes,,,,,,,,,02/08/2018,Yes,Yes,,,,,,,,,,
1327,1365,1823,3931,workstation-mac,"workstation-mac for 1327 with asset ID: 0436",0436-macbook-pro,"Apple ",A1419,DGKRQ04CGG7J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,0436,,,DGKRQ04CGG7J,,,,,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,3938,server,"server for 34 with asset ID: 0008",WAS2K16-HOST01,Dell,"Poweredge R730XD",5Z50VB2,,192.168.66.15,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,0008,,,,,,,,@Was01#l,"Windows Server 2016 Standard",,,,,,,,,,,,,N/A,,270718AWWAS,,,,,,,,,Administrator,"£3,250","Aspen Solutions",Physical,,,,,,,,,,,,,,,,31/07/2018,,,,,,,,,,,,
1342,1380,1897,4100,laptop-windows,"laptop-windows for 1342 with asset ID: N/A",LizCornwell-PC,Dell,"XPS13 9333",CRGNY22,,N/,,,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,"Intel Core i7-4650U CPU @ 1.70GHz","512 SSD","8GB DDR3",,@Lca01#l,"Windows 10 Pro",,,,N/A,,,,,,,,,N/A,,N/A,"Liz Cornwell",,,,,,N/A,,sslocal,N/A,N/A,,,,,,,,,,,,,,,,,N/A,,,,,,,,,,,N/A,"Nov 01, 2015"
1351,4106,1954,4108,workstation-windows,"workstation-windows for 1351 with asset ID: N/A",DESKTOP_DUHN0KB,HP,24-a205na,00330-80006-73200-AA305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,,,,,,spratti007,,,,,,,,,,,,Hallett,,,,,,,,,,,,,,Pro,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1383,1912,4120,storage,"storage for 1346 with asset ID: N/A",THOR,Synology,DS411J,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,poseidon,"DSM 3.1",,,,,,,,,,,,,,,,,,,,,,,,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,1379,1893,4125,server,"server for 1326 with asset ID: N/A",KUBEWIN10-005,"Hyper V","VIRTUAL MACHINE",2847-6070-1678-3194-6302-3808-80,,192.168.66.5,,,,,,,,,,,,,,,,"17:00 DAILY","IMMEDIATE DAILY","18:00 DAILY",MANUAL,,,,,,,,,,Active,,,,,,,,,,00330-80000-00000-AA200,,,,,@Kube01#l,"	Microsoft Windows 10 Pro",,,,#Cryo01L,,,,,,,,,,,,Cryotouch,,,,,,,,sslocal,,,Virtual,,,Pro,"TO INSTALL",YES,"All Clients Patchprofile Servers/Workstations",YES,"All Clients Workstations Normal Protection",,,,,,,,,,,,,,,,,,,,
1336,1374,1880,4215,server,"server for 1336 with asset ID: N/A",192.168.0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,,,,,,,,,
1352,1389,1986,4217,peripheral,"peripheral for 1352 with asset ID: Pauls CCTV Home","Pauls CCTV Home","Digi Guard",N/A,N/A,,Http://212.159.79.156:8080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,"Pauls CCTV Home",,,,,,,,Broadacre,,,,,,,,,,,,,,,,,,,,,,,,,Rob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,1836,4233,laptop-mac,"laptop-mac for 1327 with asset ID: 0451",0451-clare-povey-macbook-air,"Apple Inc","Macbook Air",na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,0451,,,FVHX4R4JJ1WK,,,,,@Cmp01#l,,,,,,,,,,,,,,,,,,,,,,,,,sslocal,,"John Lewis",,,,,,,,,,,,,,,,,06/09/2018,,,,,,,,,,,"3 yrs RTB",
1351,4106,4395,4265,laptop-windows,"laptop-windows for 4343 with asset ID: N/A",NATWIN10-001,HP,Pavilion,5CD3526XWM,1.2,,,,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,No,,,,,,Active,,,,,,,N/A,,,5CD3526XWM,"AMD A8-4555M APU with Radeon","1TB SATA Drive","8 GB",,@Nat01#l,"Windows 10 Pro",,,,LEESHome,,,,,,,,,N/A,,,Collette,,,,,,N/A,,sslocal,,,,,,,,,"All Clients Patchprofile Laptops",,,,,,,,,,,,,,,,,,,,,,
34,1247,1963,4275,laptop-windows,"laptop-windows for 34 with asset ID: 666",WASWIN10-003,Dell,"Latitude 5490",5B4KNQ2,2.0,,,,N/A,N/A,N/A,,,,,,,,,,,"10 AM","11 AM","12 PM","4 PM",,No,,No,No,,,,,Active,,,,,,,666,,,,"Intel Core i5-8350U CPU @ 1.70GHz	","256GB M.2 SSD","8 GB DDR4",,@Was01#l,"Windows 10 Pro",,,,N/A,,,,,,,,,N/A,,,N/A,N/A,,,,,N/A,,sslocal,£699,"Aspen Solutions",,,,,Yes,Yes,,Yes,,,,,,,,,06/09/2018,Yes,"SS Internal all laptops with firewall",,,,,,,,,"3 Years Next Business Day",06/09/2021
1335,1373,1844,4281,workstation-windows,"workstation-windows for 1335 with asset ID: 0412",CKWIN10-004,Dell,"OptiPlex 7050",5TVC8P2,,,,,N/A,N/A,N/A,,,,,,,,,,,10AM,11AM,12PM,4PM,,"6PM ",,No,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",,,,,Active,,,,,,,0412,,,N/A,,,,,@Ck01#l,"Windows 10 Pro",,,,Twirl1941,,,,,,,,,N/A,,AW13092018CK,Janet,N/A,,,,,,,sslocal,£660,"Aspen Solutions",,N/A,,Pro,No,Yes,"All clients Workstations/servers normal protection",Yes,"All Clients Workstations Normal Protection",,N/A,,,,,,13/09/2018,,,,,,,,,,"a:1:{i:0;s:12:""system_state"";}","3 YR Next Business Day",13/09/2021
1359,1363,4283,4285,laptop-windows,"laptop-windows for 1359 with asset ID: 0413",READWIN10-016,HP,"250 G6",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,0413,,,,,,,,@Read01#l,"Windows 10 Pro",,,,Rolo9511,,,,,,,,,,,,Jane,B00k26!,,,,,,,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,1379,,4311,workstation-windows,"workstation-windows for 1326 with asset ID: NA",KUBEWIN10-006,DELL,"OptiPlex 780",2MVX05J,,192.168.86.64,,,,,,,,,,,,,,,,"17:00 DAILY","IMMEDIATE DAILY","18:00 DAILY","19:00 DAILY",,,,,,,,,,Active,,,,,,,0415,,,00326-03509-32540-AAOEM,,,,,,"Microsoft Windows 10 Home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pro,"TO INSTALL",YES,"All Clients Patchprofile Servers/Workstations",YES,"	All Clients Workstations Normal Protection",,,,,,,,,,,,,,,,,,,,
1326,1379,,4313,workstation-windows,"workstation-windows for 1326 with asset ID: NA",KUBEWIN10-001,DELL,"OptiPlex 380",9MJGP4J,,"	192.168.66.63",,,,,,,,,,,,,,,,"17:00 DAILY","IMMEDIATE DAILY","18:00 DAILY","19:00 DAILY",,,,,,,,,,Active,,,,,,,0414,,,"	00326-03518-80584-AAOEM",,,,,,"Microsoft Windows 10 Home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pro,"TO INSTALL",YES,"	All Clients Patchprofile Servers/Workstations",YES,"	All Clients Workstations Normal Protection",,,,,,,,,,,,,,,,,,,,
34,1247,1964,4321,server,"server for 34 with asset ID: N/A",WAS-NMC-REP,"Windows Hyper-V",N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,@Was01#l,"Windows server 2016 STD",,,,N/A,,,,,,,,,,,,N/A,N/A,,,,,,,Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,4325,workstation-windows,"workstation-windows for 34 with asset ID: N/A",WAS-NFR,Windows,"Hyper V",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,4365,4407,4409,laptop-windows,"laptop-windows for 4363 with asset ID: 0419",OPERWIN10-001,Dell,"Vostro 15",1DF63L2,2.0,N/A,,,,,,,,,,N/A,,,,,,"10 AM","11 AM","12 PM","4 PM",,No,,No,No,,,,,Active,,,,,,,0419,,,,"Intel Core i3-7100U @ 2.40GHz	","128GB SSD","4GB DDR4",,@Oper01#l,"Windows 10 Pro",,,,Pokrok2018,,,,,,,,,,,,"Karolina Nichols",,,,,,,,sslocal,,,,,,,Yes,Yes,,Yes,,,,,,,,,,Yes,Yes,,,,,,,,,,
4363,4365,4367,4413,laptop-windows,"laptop-windows for 4363 with asset ID: 0420",OPERWIN10-002,Dell,"Vostro 15",N/A,,,,,No,No,No,,,,,,,,,,,"10 AM","11 AM","12 PM","4 PM",,No,,No,No,,,,,Active,,,,,,,0420,,,,"Intel Core i3-7130U @ 2.70GHz	","128GB SSD","4GB DDR4",,@Oper01#l,"Windows 10 Pro",,,,Lions2021,,,,,,,,,No,,,"Paul Squires",,,,,,No,,sslocal,,,,,,,Yes,Yes,,Yes,,,,,,,,,,Yes,Yes,,,,,,,,,,
4419,4421,4423,4425,server,"server for 4419 with asset ID: N/A",UK01,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
