"Post Type",id,Title,Content,client,site,user,user_display,device_class,netbios_name,manufacturer,model,service_tag_serial_number,type,asset_id,asset_status,lan_ip,local_admin_username,local_admin_password,local_username,local_password,teamviewer_id,teamviewer_password,ex05_licence,ex05_recovery_key,vpn_server,vpn_domain,bios_password,patch_setting_1,patch_setting_2,patch_setting_3,patch_setting_4,av_installed,AV_Profile_Desktops,patch_installed,3rd_Party_Patching,patch_profile_desktops,msp_backup_schedule,local_speed_vault_unc,days,cpu,storage,ram,os_version,purchase_order_no,purchase_date,warranty_description,warranty_reference,purchase_price,purchase_supplier,warranty_expiry,warrranty_registration,wan_ip,local_speed_vault,guru_backup_schedule,guru_backup_manager,guru_patch_manager,guru_security_manager,guru_remote,agent_type,guru_agent,net_extender_domain,net_extender_vpn_url,cgss_expiry,cgss_subscription,username,admin_url,tpm_chip,_wp_old_slug,archiving,file_and_folder,system_state,exchange,ms_sql,netork_shares,date_purchased,hyper_v,vmware,vdr_select,serial_no,serial_number,asset_date_purchased,password,ex05_license,notes,nmc_agent,av_quick_scan,backup_scores,os_installation,mac_address,screen_saver_password,asset_domain,account_type,encryption_delopyed,ex05_pin,boot_Sectory_lock_password_exo5,server_type,filewault_recovery_key,nmc_license_type,pro_license,el_3rd_party_patching,av_full_scan,ex05_recovery_pin,patch_profile_desktop,ssh_username,whm_admin,ssh_port,ssh_password,av_profile_laptop,patch_profile_laptop,server_purpose,in_a_cluser,ns1,ns2,ns3,ns4,host_name,backup_source,unique_id,_wp_page_template,in_a_cluster,av_profile_laptops,patch_profile_Laptops,filevault_recovery_key
assets,2650,"firewall for 1352 with Asset ID:",,1352,1389,1986,1986,firewall,C0EAE4345DF8,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#########,,,,,firewall-with-asset-id-12,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,default,,,,
assets,2651,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,SecuredMail-HP,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,default,,,,
assets,2652,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,FILESVR,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-41,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,default,,,,
assets,2653,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,FTP-STORE,,,,,,Live,172.16.10.1,ss_admin,Jester01,rockit,,969604374,Jester01,,,,,,,,,,,,,,,,,,,,,"WIndows XP",,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-42,,,,,,,,,,,,,,,,,y,,,,,,N/a,N/a,,,,,,,,,,,,,,,,,,,,,,,,,,295,default,,,,
assets,2654,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,KM-C8000,,,,,,Live,192.168.0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-22,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,default,,,,
assets,2655,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,KONICAC1100,,,,,,Live,192.168.0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-23,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,default,,,,
assets,2656,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,LAKEIMAGE,,,,,,Live,192.168.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-24,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,default,,,,
assets,2657,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,SBS2011,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-43,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,default,,,,
assets,2658,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,SVR-DC,,,,,,Live,,,,ss_Admin,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-44,,,,,,,,,,,,,,,,,N,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,300,default,,,,
assets,2659,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMS11,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-65,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,default,,,,
assets,2660,"workstation-windows for 1352 with Asset ID:",,1352,1389,1967,1967,workstation-windows,TMS118,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-66,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,302,default,,,,
assets,2661,"workstation-windows for 1352 with Asset ID:",,1352,1389,1968,1968,workstation-windows,TMS119,,,,,,Live,,,,sjones,Dunkirk8,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-67,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,303,default,,,,
assets,2662,"workstation-windows for 1352 with Asset ID:",,1352,1389,1969,1969,workstation-windows,TMS120,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-68,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,304,default,,,,
assets,2663,"workstation-windows for 1352 with Asset ID:",,1352,1389,1971,1971,workstation-windows,TMS25,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-69,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,305,default,,,,
assets,2664,"workstation-windows for 1352 with Asset ID:",,1352,1389,1972,1972,workstation-windows,TMS26,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-70,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,306,default,,,,
assets,2665,"laptop-windows for 1352 with Asset ID:",,1352,1389,1973,1973,laptop-windows,TMS28,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-35,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,307,default,,,,
assets,2666,"workstation-windows for 1352 with Asset ID:",,1352,1389,1974,1974,workstation-windows,TMS29,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-71,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,308,default,,,,
assets,2667,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,TMS2K12-DC01,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-45,,,,,,,,,,,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,309,default,,,,
assets,2668,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,TMS2K12-FS01,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-46,,,,,,,,,,,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,310,default,,,,
assets,2669,"server for 1352 with Asset ID:",,1352,1389,1986,1986,server,TMS2K12-HOST01,,,,,,Live,,,yes,,,465666092,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-47,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,311,default,,,,
assets,2670,"workstation-windows for 1352 with Asset ID:",,1352,1389,1976,1976,workstation-windows,TMS32,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-72,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,312,default,,,,
assets,2671,"workstation-windows for 1352 with Asset ID:",,1352,1389,1985,1985,workstation-windows,TMS33,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-73,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,313,default,,,,
assets,2672,"workstation-windows for 1352 with Asset ID:",,1352,1389,1978,1978,workstation-windows,TMS34,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-74,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,314,default,,,,
assets,2673,"workstation-windows for 1352 with Asset ID:",,1352,1389,1979,1979,workstation-windows,TMS35,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-75,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,315,default,,,,
assets,2674,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMSWIN10-001,,,,,,Live,,ssadmin,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-76,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,default,,,,
assets,2675,"workstation-windows for 1352 with Asset ID:",,1352,1389,1977,1977,workstation-windows,TMS36,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-77,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,317,default,,,,
assets,2676,"workstation-windows for 1352 with Asset ID:",,1352,1389,1981,1981,workstation-windows,TMS37,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-78,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,318,default,,,,
assets,2677,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,UKMAILU-5OOK166,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,default,,,,
assets,2678,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,UKMAILU-JJE6OUA,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,default,,,,
assets,2679,"storage for 1352 with Asset ID:",,1352,1389,1986,1986,storage,,QNAP,,,,,Live,192.168.1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,https://portal.weareselect.uk/21,,,,,,,,,,,,,,,,,,,,,,,,,storage-with-asset-id-6,,,,,,,,,,,,,,,,https://portal.weareselect.uk/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,default,,,,
assets,2680,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMS44,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-79,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,default,,,,
assets,2681,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMS58,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-80,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,323,default,,,,
assets,2682,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMSWIN10-002,,,HDMYQ4J,,,Live,N/A,sslocal,@tms01#l,,,390083955,@tms01#t,,N/A,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Essentials,,,,,,,,,workstation-windows-with-asset-id-81,,,,,,,,,,,,,,,,,Y,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,324,default,,,,
assets,2683,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMSWIN10-003,,,HDBZR4J,,,Live,N/A,sslocal,@Jester01#lt,,,399852084,Jester01,,N/A,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Pro,,,,,,,,,workstation-windows-with-asset-id-82,,,,,,,,,,,,,,,,,Y,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,325,default,,,,
assets,2684,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMSWIN10-004,,,F866Z4J,,,Live,N/A,sslocal,@tms01#l,,,400886810,@tms01#t,,N/A,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Pro,,,,,,,,,workstation-windows-with-asset-id-83,,,,,,,,,,,,,,,,,Y,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,326,default,,,,
assets,2685,"workstation-windows for 1352 with Asset ID:",,1352,1389,1986,1986,workstation-windows,TMSWIN10-005,,,8466Z4J,,,Live,N/A,sslocal,@tms01#l,,,402120674,@tms01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Pro,,,,,,,,,workstation-windows-with-asset-id-84,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,327,default,,,,
assets,2686,"access-point for 1352 with Asset ID:",,1352,1389,1986,1986,access-point,,,,,,,Live,,,,,Zebra5971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-13,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,328,default,,,,
assets,2687,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,,,,,,,,192.168.0.175,,,7654321,7654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-27,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,329,default,,,,
assets,2688,"router for 1352 with Asset ID:",,1352,1389,1986,1986,router,,,,,,,,192.168.15.1,,,admin,@Jester01#r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-6,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,330,default,,,,
assets,2689,"printer for 1352 with Asset ID:",,1352,1389,1986,1986,printer,,,,,,,,195.168.1.174,,,,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-28,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,331,default,,,,
assets,2690,"router for 1352 with Asset ID:",,1352,1389,1986,1986,router,,,,,,,,,,,admin,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-7,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,332,default,,,,
assets,2691,"router for 1352 with Asset ID:",,1352,1389,1986,1986,router,,,,,,,,,,,TRIMAC,b4689a53ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-8,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,333,default,,,,
assets,2692,"router for 1352 with Asset ID:",,1352,1389,1986,1986,router,,,,,,,,192.168.1.254,,,admin,A6HJF9J7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,router-with-asset-id-9,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,334,default,,,,
assets,2693,"laptop-windows for 1348 with Asset ID:",,1348,1385,1929,1929,laptop-windows,REDWIN10-001,HP,"250 G6","1WY59EA#ABU / CND74775KP",,,Live,,sslocal,@Red01#l,"Veritza Weise",Crunchie5372,622713458,@Red01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,2,laptop-windows-with-asset-id-388,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,335,default,,,,
assets,2694,"laptop-windows for 1348 with Asset ID:",,1348,1385,1928,1928,laptop-windows,REDWIN10-002,HP,"250 G6","1WY59EA#ABU / CND74774SD",,,Live,,sslocal,@Red01#l,"David Airs",Yorkie8294,625267785,@Red01#t,,C10E7B3E-7082-4998-BCC0-C9BB416C49DE,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,2,laptop-windows-with-asset-id-389,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,336,default,,,,
assets,2695,"laptop-windows for 1348 with Asset ID:",,1348,1385,1930,1930,laptop-windows,REDWIN10-003,Dell,"Inspiron 13-5378",1BMLLJ2,,,Live,,,,Thoma,421303,,,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-390,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,337,default,,,,
assets,2696,"laptop-windows for 1348 with Asset ID:",,1348,1385,1931,1931,laptop-windows,REDWIN10-004,Dell,"Inspiron 13-5378","251HSJ2 / 4658405294",,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-36,,,,,,,,,,,,,,,,,Yes,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,338,default,,,,
assets,2697,"access-point for 1352 with Asset ID:",,1352,1389,1986,1986,access-point,,,,,,,Live,192.168.0.50,,,,Sugu5152*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-14,,,,,,,,,,,,,,,,,N,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,339,default,,,,
assets,2698,"access-point for 1352 with Asset ID:",,1352,1389,1986,1986,access-point,,,,,,,Live,192.168.0.51,,,,Sugu5153*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-15,,,,,,,,,,,,,,,,,N,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,340,default,,,,
assets,2699,"workstation-windows for 1353 with Asset ID:",,1353,1390,1987,1987,workstation-windows,TRIMAC03,,,,,,Live,192.168.1.6,,,"Jo Dance",Sun4shine,511679896,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-85,,,,,,,,,,,,,,,,,Y,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,341,default,,,,
assets,2700,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,AnnaRigby.local,Apple,"iMac17,1",C02SN12DGG7J,,,,192.168.40.224,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-3,,,,,,,,,,,,,,,,,,,,"Apr 27, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,default,,,,
assets,2701,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Claires-Mac-mini.local,Apple,,,,,,192.168.40.177,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.1 - 32-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-4,,,,,,,,,,,,,,,,,,,,"Jul 04, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,default,,,,
assets,2702,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Campfires-Air,Apple,"MacBookAir7,2",C02P9HWSG941,,,,192.168.40.52,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-4,,,,,,,,,,,,,,,,,,,,"Jul 05, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,default,,,,
assets,2703,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Pauls-MacBook-Air-3.local,Apple,"MacBookAir7,2",C1MSRLYAH3QD,,,,192.168.40.209,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-5,,,,,,,,,,,,,,,,,,,,"Apr 23, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,default,,,,
assets,2704,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Jesss-iMac.local,Apple,"iMac17,1",DGKRQ04CGG7J,,,,192.168.40.121,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-5,,,,,,,,,,,,,,,,,,,,"Jun 18, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,default,,,,
assets,2705,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Pauls-iMac.local,Apple,"iMac17,1",C02SW2LYGG7J,,,,192.168.40.150,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-6,,,,,,,,,,,,,,,,,,,,"Apr 04, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,default,,,,
assets,2706,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Pauls-Mini-4,Apple,"Macmini7,1",C07SY3TWG1HW,,,,192.168.40.205,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-8,,,,,,,,,,,,,,,,,,,,"Apr 11, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,default,,,,
assets,2707,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Keiths-iMac.local,Apple,"iMac18,3",C02V20TKJ1GG,,,,192.168.40.70,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-9,,,,,,,,,,,,,,,,,,,,"Jun 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,default,,,,
assets,2708,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Pauls-MBP,Apple,"MacBookPro12,1",C02S1881FVH5,,,,192.168.40.231,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-6,,,,,,,,,,,,,,,,,,,,"Jun 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,default,,,,
assets,2709,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Alisons-MacBook-Air.local,Apple,"MacBookAir7,2",FVFTN48BJ1WK,,,,192.168.40.169,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-7,,,,,,,,,,,,,,,,,,,,"Jun 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,default,,,,
assets,2710,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Campfires-MacBook-Pro.local,Apple,"MacBookPro12,1",C02QG2Q9FVH5,,,,192.168.40.183,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-8,,,,,,,,,,,,,,,,,,,,"Jun 26, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,default,,,,
assets,2711,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Pauls-Mac-mini.local,Apple,"Macmini7,1",C07V52T1G1HW,,,,192.168.40.99,,,,,,,,,,,,,,,,,,,,,,,,,,8192,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-10,,,,,,,,,,,,,,,,,,,,"Jun 08, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,default,,,,
